"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"hsa04014","hsa04014","Ras signaling pathway",219,0.480475081420989,2.05722146116252,0.00238663484486874,0.00432962909510752,0.00109380103455348,6489,"tags=18%, list=15%, signal=15%","SHC4/SHC4/EGFR/CALML5/EGFR/VEGFA/RRAS2/EFNA5/GNB2/TGFA/KIT/GNG4/CALML4/RRAS2/FGF9/MRAS/GNB4/ELK1/EGFR/MET/RASAL2/EFNA5/RALGDS/RELA/PLA2G4A/PAK2/PRKCA/PIK3CD/RALGDS/PAK2/PDGFRA/EFNA3/PLD1/EFNA5/MAP2K2/FGFR2/ELK1/PLA2G2D/MAPK1/AKT3/RAC1/MET/VEGFA/KSR1/RASA2/RALA/MAPK1/RASAL2/SOS1/EFNA4/RAC1/RASAL2/KSR1/ETS1/GNB4/ANGPT1/AFDN/MRAS/RASSF1/HGF/AFDN/PAK6/GNG4/PTPN11/FGFR2/NRAS/STK4/PAK3/GNG4/PLCE1/PLA2G5/PLCE1/FLT4/NTF3/RAF1/AKT2/PLD1/ETS2/RRAS2/RASA2/RALBP1/CALML4/RASAL1/PDGFA/HRAS/TGFA/GNB1/FASLG/CSF1/ABL1/PAK6/VEGFA/EPHA2/RAPGEF5/PLD1/SHC3/PAK3/VEGFA/AKT2/MET/MAPK8/SOS1/GNB4/ABL2"
"hsa04144","hsa04144","Endocytosis",235,0.49124115741706,2.12013388301924,0.00238663484486874,0.00432962909510752,0.00109380103455348,7275,"tags=22%, list=17%, signal=19%","EGFR/FOLR1/EGFR/SNX5/ARPC1B/HGS/DNM2/EPS15L1/HLA-G/VPS37B/HLA-E/HLA-F/HLA-G/CBL/ITCH/WIPF3/PARD3/EGFR/HLA-B/CLTA/GRK6/VPS35/PRKCI/IGF2R/PARD3/HLA-B/CLTA/VPS45/CLTA/EHD1/PIP5K1A/PML/PDGFRA/PLD1/SPG21/HLA-F/HLA-A/FGFR2/HLA-A/EHD4/PML/IL2RG/BIN1/EHD1/ASAP3/SH3GL3/PRKCZ/SH3KBP1/DNM2/CBL/ACAP3/PML/SNX3/SNX12/DNAJC6/ARFGAP1/HSPA6/HLA-E/HLA-F/EHD1/SH3GL1/CHMP4C/AP2M1/PML/ARPC1A/HLA-B/ARF5/AP2S1/PML/HLA-C/CYTH1/SNX5/ARFGAP1/SMURF1/HLA-C/CHMP1A/FGFR2/CBL/ARRB2/ITCH/CLTB/ARPC5L/ITCH/ASAP3/ARPC5L/IGF2R/RAB10/HLA-C/EPS15L1/AGAP11/ARPC5L/SPART/SH3GL2/HLA-C/PLD1/ARPC4/ASAP1/CBLC/HSPA6/ARPC2/AGAP3/SH3KBP1/CLTB/PSD/SH3GLB1/ACAP3/WIPF3/CAPZB/IQSEC2/GBF1/AP2A1/ARPC5/CYTH3/HRAS/WASL/ASAP1/SMURF2/MVB12A/VPS37C/AP2S1/ACAP1/PLD1/ACAP1/AGAP3/DNM1/CLTB/SH3GLB1/AP2A1/PRKCI/ARPC5/RAB11FIP5/ASAP1/PML/BIN1/PML/VPS26B/AP2A2/PARD6G/PARD3/CYTH2/TFRC/GRK6/HLA-E/TFRC/STAM2/RAB22A"
"hsa04510","hsa04510","Focal adhesion",194,0.507127080800134,2.1303852719863,0.00238663484486874,0.00432962909510752,0.00109380103455348,8184,"tags=22%, list=20%, signal=18%","SHC4/SHC4/EGFR/ITGB8/COL9A3/ITGB8/EGFR/VEGFA/ZYX/ITGB8/PARVB/COL4A4/ACTN1/ITGA6/COL4A2/FN1/ACTN1/ELK1/EGFR/MET/PTK2/FLNA/ZYX/ITGB4/FLNA/ACTN4/PAK2/PRKCA/LAMC2/PIK3CD/ACTB/PAK2/COL9A1/FLNA/PTK2/PDGFRA/ELK1/MAPK1/AKT3/RAC1/LAMB3/MET/VEGFA/ITGA6/FYN/THBS3/MAPK1/PARVB/SOS1/COL6A2/ITGA5/ACTB/VASP/RAC1/BIRC3/ITGB8/COL2A1/PARVB/ACTB/SPP1/COL4A1/HGF/CRK/COL9A2/PAK6/ITGA9/COL1A1/FYN/PAK3/ACTN1/MYLK4/FLT4/PPP1CA/RAF1/AKT2/BIRC3/COL4A3/MYL12A/PDPK1/LAMA1/LAMA3/MYL9/COL6A1/MYL12A/GSK3B/PDGFA/HRAS/PAK6/VEGFA/PPP1R12B/SHC3/PAK3/VEGFA/AKT2/MET/DOCK1/MAPK8/DIAPH1/SOS1/MYLK3/PARVA/LAMA1/COL2A1/LAMA5/SOS1/CCND3/DIAPH1/RAPGEF1/PIK3CA/RAP1A/MAPK1/PARVG/FLNB/ITGA10/COL6A1/CCND3/COL6A2/LAMC1/CCND2/ITGA9/ITGB7/COL4A3/BCAR1/MYLPF/ITGA11/TLN1/PGF/PPP1CB"
"hsa04015","hsa04015","Rap1 signaling pathway",203,0.514331395566766,2.1721197357695,0.00239234449760766,0.00432962909510752,0.00109380103455348,9411,"tags=24%, list=22%, signal=19%","EGFR/CALML5/PFN1/EGFR/GNAS/VEGFA/PFN2/EFNA5/LPAR3/ADORA2B/PRKD3/KIT/PRKD3/ADCY3/CALML4/FGF9/MRAS/MAPK14/PARD3/EGFR/MET/EFNA5/RALGDS/PRKCI/PRKCA/PRKD3/PARD3/PIK3CD/ACTB/GNAS/RALGDS/GNAS/GNAS/PDGFRA/EFNA3/EFNA5/MAP2K2/FGFR2/MAPK1/AKT3/RAC1/MET/VEGFA/PRKCZ/MAPK13/RALA/MAPK1/PRKD3/EFNA4/GNAS/ACTB/VASP/RAC1/PRKD2/GNAS/ANGPT1/ACTB/PLCB3/PRKD2/AFDN/GNAS/ITGB2/MRAS/GNAS/HGF/CRK/MAP2K6/AFDN/GNAS/DRD2/FGFR2/NRAS/ITGAL/GNAI2/PLCE1/PLCE1/PLCB4/FLT4/RAPGEF2/RAF1/AKT2/SIPA1L1/MAPK12/CALML4/PLCB2/PDGFA/HRAS/MAPK13/CSF1/VEGFA/EPHA2/RAPGEF5/LPAR2/VEGFA/AKT2/FPR1/MET/PRKCI/FYB1/RAPGEF1/PIK3CA/FGFR1/PARD6G/PARD3/RAP1A/GNAO1/MAPK1/ITGB2/AFDN/KRIT1/PARD6G/RGS14/AFDN/BCAR1/CSF1/RGS14/FGF18/SIPA1L2/TLN1/PGF/FGF21/PLCB2/MAPK14/FGF18/ARAP3/MAPK1/RASGRP2/EGFR/AKT2/ADCY1/FGF8/ADCY3/CRKL/EFNA1/ACTB/FLT4/PLCB4/ACTB/EGFR/FGF22/PRKCA/AKT2/PIK3R2"
"hsa04024","hsa04024","cAMP signaling pathway",208,0.395091248419955,1.67700307356662,0.00239808153477218,0.00432962909510752,0.00109380103455348,6927,"tags=15%, list=17%, signal=13%","MC2R/AKT2/ATP1B4/CALM3/PLN/PDE4A/PDE10A/ACOX1/PTGER3/VIPR2/JUN/SSTR2/MAPK9/PIK3CA/HTR1D/RAPGEF3/MAPK10/BRAF/PDE3B/CREB1/GRIA1/CACNA1C/GLI3/RAP1A/CALM1/PRKACB/ADCYAP1R1/PTGER3/PRKACB/PAK1/ATP1B1/ACOX3/FXYD2/PTGER2/ADCY9/ADRB1/ATP2B1/EDNRA/GRIN2D/GRIA2/CACNA1C/CREBBP/FOS/MAPK10/PDE3B/PIK3CA/JUN/MAPK9/ATP1A4/EDNRA/PRKACB/MAPK10/GNAI3/PDE3A/VAV3/PDE4D/PTGER3/ADRB2/PIK3R1/PIK3R1/RAPGEF4/CACNA1D/OXTR/GLI3/PLN/JUN/CREBBP/F2R/PTGER3/CGA/ADCY1/PDE3B/ATP2B1/PTGER3/CREB3L4/CACNA1D/ATP1A2/CACNA1D/NPY1R/VAV3/VAV3/PTGER3"
"hsa04621","hsa04621","NOD-like receptor signaling pathway",167,0.506463157573071,2.07398342798075,0.00240384615384615,0.00432962909510752,0.00109380103455348,8420,"tags=25%, list=20%, signal=20%","CXCL1/YWHAE/GBP1/GBP1/TRIP6/GBP1/CCL5/ATG5/MAPK14/TRAF2/NFKBIA/NLRP7/RELA/GBP5/AIM2/TNFAIP3/YWHAE/CCL5/TYK2/STAT1/STAT1/MAPK1/IRF7/VDAC2/GBP5/HSP90AB1/ATG5/MAPK13/MAPK1/DNM1L/CTSB/PKN1/NFKBIB/TNFAIP3/BIRC3/ITPR3/CXCL8/MYD88/CYBA/MFN1/PLCB3/CYBB/IRF3/TXN/CXCL3/TMEM173/IL18/RIPK2/IFNA10/IFNAR2/CTSB/TANK/TRAF3/GBP1/MAP3K7/ITPR2/TRAF3/DHX33/ITPR3/PLCB4/IFI16/CTSB/BIRC3/IFNAR2/MFN2/OAS3/MAPK12/TRPM2/PLCB2/STAT1/MAPK13/STAT1/CCL2/CCL5/NFKBIA/TXN2/STAT1/TANK/MAPK8/NAMPT/PKN2/TNF/MAPK1/NAMPT/HSP90AA1/PSTPIP1/TP53BP1/RELA/SHARPIN/GABARAP/GBP4/MAP3K7/VDAC1/PLCB2/MAPK14/OAS2/TXN2/MAPK1"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection",193,0.497196389660342,2.08614344120781,0.00240384615384615,0.00432962909510752,0.00109380103455348,7824,"tags=27%, list=19%, signal=22%","MYO10/ARHGEF2/CLDN1/TUBB/TUBB6/CLDN23/LYN/LYN/TUBA4A/MYO10/ARPC1B/TUBB/BAK1/TUBB2B/WASF1/TUBB3/GAPDH/GAPDH/GAPDH/TUBA1B/TUBB3/CLDN23/TUBA1B/MYH14/WIPF3/MYO10/ARHGEF2/GAPDH/MAPK14/TRAF2/GAPDH/TUBA1C/BAIAP2L1/TUBB/NFKBIA/RELA/TUBB4B/PAK2/GAPDH/TUBA1B/LYN/ACTB/TUBA1C/PAK2/ABCF2/BAIAP2L1/IRAK1/NCK1/CLDN1/MAPK1/RAC1/WASF2/CLDN10/TNFRSF10A/TUBB4B/ARHGEF2/MAPK13/FYN/MAPK1/NCK2/NFKBIB/ABCF2/ACTB/TUBA1B/MYH14/RAC1/TUBA1B/CXCL8/MYD88/ARPC1A/ACTB/CYTH1/GNA12/IL18/MYO1C/MYO10/PTPN11/MYO10/FYN/PAK3/ARPC5L/ARPC5L/TNFRSF1A/MAP3K7/CLDN4/BAIAP2L1/ARPC5L/ARPC4/CYCS/ARPC2/WASF2/MAPK12/WIPF3/ARPC5/CYTH3/CLDN7/FASLG/WASL/MAPK13/ABL1/MYH10/CLDN18/NFKBIA/ABCF2/LPAR2/PAK3/TUBB2A/MAPK8/ARPC5/TRADD/HCK/NCL/NCK1/TNF/CYTH2/MAPK1/MYH9/CLDN14/ARHGEF11/CYCS/MYO1C/CTTN/MYO1D/CYFIP2/CLDN15/RELA/MYO1G/TNFRSF10B"
"hsa04810","hsa04810","Regulation of actin cytoskeleton",209,0.510077909574926,2.16650474634615,0.00240963855421687,0.00432962909510752,0.00109380103455348,6595,"tags=18%, list=16%, signal=15%","EGFR/ITGB8/CHRM3/PFN1/ITGB8/CHRM3/FGD1/EGFR/PFN2/RRAS2/DIAPH3/MSN/ITGB8/ARPC1B/DIAPH3/ACTN1/ITGA6/IQGAP3/CHRM3/WASF1/FN1/CFL1/ARHGEF4/RRAS2/ACTN1/FGF9/MRAS/MYH14/EGFR/PTK2/ITGB4/ACTN4/PAK2/PIK3CD/ACTB/ARHGEF7/PAK2/PTK2/DIAPH2/PIP5K1A/PDGFRA/MAP2K2/FGFR2/RDX/MAPK1/RAC1/WASF2/ITGA6/CHRM3/MAPK1/SOS1/LIMK2/ITGA5/ACTB/MYH14/RAC1/ITGB8/ARPC1A/ACTB/ITGB2/MRAS/CRK/PAK6/GNA12/SSH1/CHRM1/FGFR2/ITGA9/NRAS/LIMK2/PAK3/ITGAL/ACTN1/ARPC5L/ARPC5L/MYLK4/ITGAD/PPP1CA/SLC9A1/ARPC5L/RAF1/IQGAP1/ARPC4/CFL1/MYL12A/RRAS2/ARPC2/MYL9/WASF2/MYL12A/ARPC5/PDGFA/HRAS/WASL/MYH10/PAK6/LPAR2/PPP1R12B/PAK3/RDX/DOCK1/DIAPH1/SOS1/MYLK3/ARPC5/LIMK2"
"hsa05163","hsa05163","Human cytomegalovirus infection",216,0.580294995088954,2.4711192408821,0.00240963855421687,0.00432962909510752,0.00109380103455348,7161,"tags=26%, list=17%, signal=22%","CDKN2A/CDK6/CDKN2A/EGFR/E2F3/CALML5/TAP1/EGFR/TAP2/MYC/GNAS/VEGFA/CX3CL1/E2F1/CGAS/GNB2/EIF4EBP1/E2F3/BAK1/GNG4/ADCY3/CALML4/HLA-G/CDK6/HLA-E/HLA-F/HLA-G/CCL5/GNB4/CDK4/ELK1/MAPK14/EGFR/HLA-B/TRAF2/PTK2/PTGS2/NFKBIA/CDK6/CX3CL1/RELA/CREB3L2/PRKCA/CCL5/TAPBP/PIK3CD/GNAS/HLA-B/GNAS/E2F1/PTK2/GNAS/STAT3/TAP2/PDGFRA/RHEB/HLA-F/HLA-A/MAP2K2/ELK1/HLA-A/MAPK1/AKT3/RAC1/TP53/VEGFA/CALR/CREB1/MAPK13/MAPK1/IL6R/SOS1/GNAS/HLA-E/RAC1/GNA11/ITPR3/CXCL8/TAP2/HLA-F/GNAS/GNB4/PLCB3/CALR/HLA-B/GNAS/GNAS/IRF3/TP53/HLA-C/CRK/NFATC1/TMEM173/MAP2K6/STAT3/GNAS/GNA12/RHEB/HLA-C/GNG4/NRAS/PTK2B/E2F2/IFNA10/GNG4/PDIA3/GNAI2/TNFRSF1A/PTGER1/RPS6KB2/ITPR2/ITPR3/PLCB4/ATF4/CDK6/HLA-C/RAF1/HLA-C/AKT2/CYCS/NFATC3/BID/CCR1/MAPK12/CALML4/GSK3B/PLCB2/HRAS/GNB1/FASLG/MAPK13/GNA11/CCL2/CCL5/VEGFA/NFKBIA/VEGFA/AKT2/IL10RB/CREB1/SOS1/GNB4/TRADD/RHEB/CALR/B2M/CDK6/SOS1/ATF2/CREB3L1/PIK3CA/TNF/GNAO1/MAPK1/HLA-E"
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection",202,0.572118619303261,2.41535587066005,0.00240963855421687,0.00432962909510752,0.00109380103455348,9981,"tags=33%, list=24%, signal=25%","APOBEC3B/CALML5/TAP1/CCNB2/TAP2/CCNB1/CHEK1/CDK1/CGAS/GNB2/BAK1/CDC25C/GNG4/CALML4/CHEK1/HLA-G/HLA-E/CFL1/HLA-F/HLA-G/CDK1/GNB4/MAPK14/HLA-B/TRAF2/CCNB1/PTK2/AP1M1/NFKBIA/RELA/PAK2/PRKCA/AP1M1/TAPBP/PIK3CD/HLA-B/TLR2/PAK2/PTK2/CDK1/TAP2/IRAK1/HLA-F/HLA-A/MAP2K2/HLA-A/MAPK1/AKT3/RAC1/CALR/MAPK13/MAPK1/CHEK1/LIMK2/HLA-E/RAC1/GNA11/ITPR3/TAP2/HLA-F/APOBEC3C/MYD88/GNB4/CALR/HLA-B/IRF3/HLA-C/CRK/NFATC1/CD3G/TMEM173/MAP2K6/RNF7/PAK6/HLA-C/GNG4/CUL4A/NRAS/APOBEC3F/PTK2B/IFNA10/LIMK2/PAK3/GNG4/PDIA3/GNAI2/TNFRSF1A/MAP3K7/RPS6KB2/ITPR2/ITPR3/RNF7/SAMHD1/CD247/HLA-C/RAF1/HLA-C/AKT2/CFL1/CYCS/NFATC3/BID/APOBEC3F/MAPK12/CD3D/CALML4/HRAS/GNB1/FASLG/MAPK13/GNA11/PAK6/NFKBIA/AP1S1/PAK3/AKT2/DDB1/MAPK8/GNB4/CUL5/LIMK2/TRADD/CALR/B2M/PIK3CA/TNF/GNAO1/MAPK1/ATM/HLA-E/WEE1/CYCS/APOBEC3D/CGAS/TNFRSF1B/RELA/AP1B1/RNF7/PLCG2/MAP3K7/CUL1/SAMHD1/MAPK14/MAPK1/MAP2K7/PPP3CC/AKT2/DCAF1/MAP2K7/CRKL/CXCR4/GNB3/GNA11/CUL4A/CUL4B/CUL4A/HLA-G/PRKCA/AKT2/PIK3R2/TAPBP/BID/ELOC/MAPK14/GNB5/NFATC1/GNAI3/MAP3K7/ATM/GNG2/GNG7"
"hsa04020","hsa04020","Calcium signaling pathway",189,0.392005572065326,1.63661085717687,0.00241545893719807,0.00432962909510752,0.00109380103455348,4861,"tags=14%, list=12%, signal=12%","GNAQ/PRKACB/ERBB4/PTGER3/PRKACB/GNAL/SLC25A4/ITPR1/ADCY9/ADRB1/ATP2B1/EDNRA/GRIN2D/CASQ2/CACNA1C/ITPR2/SLC8A3/PPP3CB/CAMK1G/ASPH/ERBB3/PPP3CA/PPP3CB/GNAQ/EDNRA/HRC/PRKACB/AVPR1A/PHKB/AVPR1A/HTR2B/SLC8A1/PTGER3/ADRB2/PDE1A/EDNRB/PLCD4/BDKRB1/GNA14/ORAI3/CACNA1D/ASPH/GNAQ/OXTR/PLN/PDE1A/F2R/PTGER3/BDKRB2/AGTR1/ERBB2/ERBB4/ADCY1/ITPR1/ASPH/ERBB3/ERBB2/ASPH/ITPR1/ATP2B1/PTGER3/EDNRB/CACNA1D/CACNA1D/ITPR1/CYSLTR1/PTGER3/ERBB4/AGTR1/ERBB4"
"hsa05169","hsa05169","Epstein-Barr virus infection",192,0.619586557710518,2.59627238065407,0.00241545893719807,0.00432962909510752,0.00109380103455348,8947,"tags=37%, list=21%, signal=29%","CDK6/E2F3/SKP2/TAP1/TAP2/CCNA2/MYC/CCNE1/RUNX3/E2F1/LYN/LYN/RELB/E2F3/CDK2/BAK1/CCNE2/HLA-G/CDK6/CCNA2/HLA-E/HLA-F/HLA-G/ICAM1/CXCL10/HLA-DOB/RUNX3/CDK4/MAPK14/VIM/HLA-B/TRAF2/PSMC4/ICAM1/CD44/NFKBIA/CDK6/SKP2/RELA/TNFAIP3/TAPBP/PIK3CD/LYN/TYK2/HLA-B/ISG15/TLR2/E2F1/HDAC2/STAT1/NFKB2/STAT3/TAP2/IRAK1/HLA-F/HLA-A/STAT1/HLA-A/CD44/CD44/AKT3/RAC1/TP53/IRF7/CD44/CALR/SAP30/MAPK13/CD44/NFKBIE/CCNA1/CDK2/CD44/NFKBIB/PSMD8/TNFAIP3/DDX58/ADRM1/HLA-E/RAC1/TAP2/HLA-F/MYD88/VIM/CALR/JAK3/HLA-B/CD44/IRF3/TP53/HLA-C/CD3G/MAP2K6/STAT3/SAP30/HLA-C/E2F2/IFNA10/BCL2L11/CD44/IFNAR2/ITGAL/PDIA3/TRAF3/PSMD13/MAP3K7/TRAF3/CD247/CDK6/HLA-C/SEM1/HLA-C/AKT2/CYCS/PSMD13/BID/HLA-DQB1/NCOR2/IFNAR2/OAS3/MAPK12/CD3D/PSMD4/STAT1/MAPK13/SAP30/STAT1/BCL2L11/NFKBIA/STAT1/PSMC2/AKT2/MAPK8/NFKB2/BCL2L11/HLA-DQB1/TRADD/CALR/B2M/CDK6/CCNE2/BCL2L11/CCND3/BCL2L11/PIK3CA/TNF/HLA-E/HLA-DQA1/APAF1/CD19/SYK/CYCS/ICAM1/CCND3/RELA/CCND2/PSMD11/PSMD1/CD58/PLCG2/MAP3K7/PSMD7/MAPK14/OAS2/MAP2K7/E2F2/PSMD1/AKT2/IFNAR2/STAT2/CDK6/HDAC2/MAP2K7/PSMD2/SKP2"
"hsa05203","hsa05203","Viral carcinogenesis",183,0.569467381631362,2.36266995640068,0.00241545893719807,0.00432962909510752,0.00109380103455348,7161,"tags=27%, list=17%, signal=23%","CDC20/CDKN2A/CDK6/CDKN2A/SKP2/CCNA2/CCNE1/YWHAE/CHEK1/CDK1/LYN/LYN/SRF/CDK2/ACTN1/BAK1/CCNE2/CHEK1/HLA-G/CDK6/CCNA2/HLA-E/HLA-F/HLA-G/ACTN1/CDK1/CDK4/HLA-B/RANBP1/TRAF2/GTF2H4/NFKBIA/SND1/CDK6/SKP2/RELA/ACTN4/CREB3L2/PKM/YWHAE/PIK3CD/RBL1/LYN/HLA-B/HDAC2/CDK1/NFKB2/STAT3/HLA-F/CHD4/PKM/HLA-A/PMAIP1/HLA-A/MAPK1/RAC1/TP53/IRF7/RASA2/CREB1/YWHAQ/YWHAZ/MAPK1/CHEK1/LTBR/CCNA1/CDK2/HIST1H2BE/HLA-E/RAC1/HLA-F/JAK3/HLA-B/SCRIB/LTBR/IRF3/TP53/HLA-C/UBR4/STAT3/HDAC5/HLA-C/YWHAZ/NRAS/ACTN1/RBL1/HDAC10/TRAF3/VAC14/TRAF3/TBPL1/ATF4/CDK6/HLA-C/MAD1L1/HLA-C/HIST1H2BJ/RASA2/HDAC6/HDAC6/CDKN2B/HRAS/NFKBIA/DDX3X/MAPKAPK2/MAPKAPK2/CHD4/DDB1/CREB1/TRAF1/NFKB2/TRADD/CDK6/CCNE2/CCND3/ATF2/CREB3L1/PIK3CA/DLG1/MAPK1/HLA-E"
"hsa05016","hsa05016","Huntington disease",185,0.462805009092478,1.92504512112814,0.00242130750605327,0.00432962909510752,0.00109380103455348,12141,"tags=36%, list=29%, signal=26%","TAF4B/DNAH14/CYC1/PPARGC1A/CLTA/UQCRC1/CREB3L2/UQCRFS1/ATP5MC3/NDUFA9/CLTA/CLTA/HDAC2/TGM2/TP53/VDAC2/CREB1/NDUFB9/NDUFB11/NDUFV1/DNAH1/COX2/NDUFA4L2/COX2/GPX7/POLR2F/ATP5F1C/POLR2H/AP2M1/PLCB3/NDUFA11/ATP5MC3/NDUFA11/AP2S1/TP53/POLR2I/DLG4/POLR2D/ATP5F1D/NDUFS3/CLTB/HAP1/DNAH17/PLCB4/TBPL1/DNAH2/DNAH1/POLR2C/CYCS/DCTN2/NDUFS7/CLTB/COX4I2/SDHB/NDUFB7/AP2A1/PLCB2/ATP5F1C/AP2S1/SLC25A5/DNAH11/CLTB/GPX1/DNAI1/CREB1/AP2A1/GRM5/POLR2C/GRM5/CREB3L1/AP2A2/RCOR1/SDHD/NDUFB8/TFAM/ATP5PO/APAF1/CYCS/COX4I1/SDHC/SDHC/SDHC/NDUFS2/ATP5F1C/NDUFB7/AP2S1/VDAC1/PLCB2/COX5B/ATP5F1B/CREB3L2/CREB3L2/COX5B/HDAC2/SDHC/ATP5F1A/NDUFV3/SLC25A6/AP2A2/NRF1/DNAH6/NDUFA6/PLCB4/NRF1/TGM2/COX5B/POLR2B/ATP5PD/CREB3L1/NDUFB2/DNAH9/NRF1/SDHA/VDAC3/POLR2J/COX7B2/DCTN2/DNAI2/DCTN1/VDAC3/ATP5F1C/VDAC1/COX6B1/NRF1/DNAH8/SLC25A4/GRIN1/NDUFV1/DNAH1/BAX/CREB1/DNAH1/SOD1/ATP5PB/IFT57/NDUFS7/NDUFA13/PPIF/NDUFB2/DNAH3/COX8A/NDUFB8/DNAH10/NDUFV2/UQCR11/CREB1/TAF4B/TFAM"
"hsa04714","hsa04714","Thermogenesis",215,0.427727484577802,1.81892629940981,0.00242718446601942,0.00432962909510752,0.00109380103455348,9678,"tags=29%, list=23%, signal=23%","GNAS/SMARCA4/COX20/ADCY3/SMARCC1/SMARCC1/CYC1/ARID1A/PPARGC1A/SMARCB1/MAPK14/ACSL4/COA7/UQCRC1/CREB3L2/UQCRFS1/ATP5MC3/NDUFA9/SMARCA4/ACTB/GNAS/GNAS/GNAS/RHEB/RPS6/SMARCA4/ARID1A/RPS6/SMARCA4/SMARCA4/CREB1/AKT1S1/MAPK13/NDUFB9/NDUFB11/SOS1/RPS6/GNAS/NDUFV1/ACTB/COX2/NDUFA4L2/COX2/ATP5F1C/GNAS/NDUFAF5/PRKAG2/ACTB/NDUFA11/ATP5MC3/COA7/GNAS/NDUFA11/GNAS/KDM1A/SLC25A29/RPS6KA1/GNAS/RHEB/ACSL6/ATP5F1D/NRAS/NDUFS3/SMARCD3/RPS6KB2/NDUFAF4/SMARCA2/SLC25A29/NDUFAF5/SMARCA4/COA1/COA6/ATP5MG/ARID1B/NDUFS7/COX4I2/MAPK12/COA4/SDHB/NDUFB7/HRAS/ACSL5/MLST8/MAPK13/NDUFAF7/ATP5F1C/CPT1C/SMARCC1/CREB1/SOS1/PRKAG2/RHEB/RPS6KA2/ND2/COX19/SOS1/ATF2/CREB3L1/FGFR1/SDHD/ACTL6A/SMARCD1/PRKAB2/NDUFB8/ND4/ATP5MG/ATP5PO/COA1/COX4I1/SDHC/COA1/SDHC/BMP8B/BMP8B/ATP5ME/SDHC/NDUFS2/ATP5F1C/NDUFB7/FGF21/COX5B/MAPK14/ATP5MG/RPS6/ATP5F1B/CREB3L2/MAP3K5/ADCY1/COA1/CREB3L2/COX5B/SDHC/ADCY3/PRKAG2/ACTB/ATP5F1A/NDUFV3/NDUFA6/ACTB/SIRT6/COX5B/PRKAB2/ATP5PD/MAPK14/CREB3L1/NDUFB2"
"hsa05131","hsa05131","Shigellosis",223,0.539862728083612,2.31497818642483,0.00242718446601942,0.00432962909510752,0.00109380103455348,8600,"tags=27%, list=21%, signal=21%","EGFR/RRAGD/PFN1/EGFR/ARHGEF2/PFN2/CBX3/CGAS/ARPC1B/ACTN1/WASF1/TECPR1/ACTN1/CCL5/ATG5/ARHGEF2/MAPK14/SEPTIN3/EGFR/TRAF2/PTK2/CD44/NFKBIA/RELA/ACTN4/RRAGD/CCL5/PIK3CD/ACTB/PTK2/WIPI2/CD44/CD44/MAPK1/AKT3/RAC1/TP53/WASF2/CD44/ARHGEF2/AKT1S1/ATG5/MAPK13/MAPK1/CD44/SQSTM1/CD44/MALT1/NFKBIB/ITGA5/CAPN1/U2AF1/ACTB/RAC1/ITPR3/CXCL8/MYD88/MALT1/ARPC1A/ACTB/PLCB3/CD44/IRF3/UBE2D3/TP53/RRAGC/CRK/TMEM173/IL18/RIPK2/CD44/ACTN1/ARPC5L/SEPTIN2/WIPI2/ARPC5L/TNFRSF1A/MAP3K7/PLCE1/RRAGA/RPS6KB2/ITPR2/ITPR3/BNIP3/PLCE1/PLCB4/HK2/UBE2D3/FOXO3/ARPC5L/U2AF1/CSF2/AKT2/ARPC4/HIST3H3/CAPN1/UBE2D2/CYCS/MYL12A/ARPC2/MYL9/TNIP1/WASF2/MAPK12/MYL12A/GSK3B/ARPC5/PLCB2/WASL/MAPK13/ABL1/FOXO3/CCL5/NFKBIA/GJB2/RRAGC/AKT2/DOCK1/MAPK8/DIAPH1/ARPC5/GSK3A/TRADD/U2AF1L4/DIAPH1/PIK3CA/TNF/MAPK1/ATM/TIFA/SEPTIN9/TECPR1/CYCS/CTTN/CGAS/PLCD1/SEPTIN6/TECPR1/RELA/SHARPIN/UBE2D4/MYLPF/ARPC2/GABARAP/PLCG2/ARPC2/TLN1/MAP3K7/CUL1/SEPTIN6/VDAC1/PLCB2/MAPK14/MAPK1/HIST1H3C/EGFR/GLMN/AKT2"
